usage_id,account_id,entitlement_id,sku,period_month,quantity_used
USE-0957519,ACC-10334,ENT-0804449,SW-NOC-120,2025-06-01,147
USE-0957520,ACC-10334,ENT-0804452,SW-NOC-120,2024-01-01,373
USE-0957521,ACC-10334,ENT-0804452,SW-NOC-120,2024-02-01,373
USE-0957522,ACC-10334,ENT-0804452,SW-NOC-120,2024-03-01,373
USE-0957523,ACC-10334,ENT-0804452,SW-NOC-120,2024-04-01,373
USE-0957524,ACC-10334,ENT-0804452,SW-NOC-120,2024-05-01,374
USE-0957525,ACC-10334,ENT-0804452,SW-NOC-120,2024-06-01,374
USE-0957526,ACC-10334,ENT-0804452,SW-NOC-120,2024-07-01,374
USE-0957527,ACC-10334,ENT-0804452,SW-NOC-120,2024-08-01,374
USE-0957528,ACC-10334,ENT-0804452,SW-NOC-120,2024-09-01,375
USE-0957529,ACC-10334,ENT-0804452,SW-NOC-120,2024-10-01,375
USE-0957530,ACC-10334,ENT-0804452,SW-NOC-120,2024-11-01,375
USE-0957531,ACC-10334,ENT-0804452,SW-NOC-120,2024-12-01,375
USE-0957532,ACC-10334,ENT-0804452,SW-NOC-120,2025-01-01,376
USE-0957533,ACC-10334,ENT-0804453,SW-NOC-140,2024-01-01,365
USE-0957534,ACC-10334,ENT-0804453,SW-NOC-140,2024-02-01,365
USE-0957535,ACC-10334,ENT-0804453,SW-NOC-140,2024-03-01,365
USE-0957536,ACC-10334,ENT-0804453,SW-NOC-140,2024-04-01,365
USE-0957537,ACC-10334,ENT-0804453,SW-NOC-140,2024-05-01,365
USE-0957538,ACC-10334,ENT-0804453,SW-NOC-140,2024-06-01,365
USE-0957539,ACC-10334,ENT-0804453,SW-NOC-140,2024-07-01,366
USE-0957540,ACC-10334,ENT-0804453,SW-NOC-140,2024-08-01,366
USE-0957541,ACC-10334,ENT-0804453,SW-NOC-140,2024-09-01,366
USE-0957542,ACC-10334,ENT-0804453,SW-NOC-140,2024-10-01,366
USE-0957543,ACC-10334,ENT-0804453,SW-NOC-140,2024-11-01,366
USE-0957544,ACC-10334,ENT-0804453,SW-NOC-140,2024-12-01,366
USE-0957545,ACC-10334,ENT-0804453,SW-NOC-140,2025-01-01,367
USE-0957546,ACC-10334,ENT-0804455,SW-SDC-120,2024-01-01,194
USE-0957547,ACC-10334,ENT-0804455,SW-SDC-120,2024-02-01,197
USE-0957548,ACC-10334,ENT-0804455,SW-SDC-120,2024-03-01,199
USE-0957549,ACC-10334,ENT-0804455,SW-SDC-120,2024-04-01,202
USE-0957550,ACC-10334,ENT-0804455,SW-SDC-120,2024-05-01,205
USE-0957551,ACC-10334,ENT-0804455,SW-SDC-120,2024-06-01,208
USE-0957552,ACC-10334,ENT-0804455,SW-SDC-120,2024-07-01,210
USE-0957553,ACC-10334,ENT-0804455,SW-SDC-120,2024-08-01,213
USE-0957554,ACC-10334,ENT-0804455,SW-SDC-120,2024-09-01,216
USE-0957555,ACC-10334,ENT-0804455,SW-SDC-120,2024-10-01,219
USE-0957556,ACC-10334,ENT-0804455,SW-SDC-120,2024-11-01,221
USE-0957557,ACC-10334,ENT-0804455,SW-SDC-120,2024-12-01,224
USE-0957558,ACC-10334,ENT-0804455,SW-SDC-120,2025-01-01,227
USE-0957559,ACC-10334,ENT-0804456,SW-SEC-110,2024-01-01,407
USE-0957560,ACC-10334,ENT-0804456,SW-SEC-110,2024-02-01,407
USE-0957561,ACC-10334,ENT-0804456,SW-SEC-110,2024-03-01,408
USE-0957562,ACC-10334,ENT-0804456,SW-SEC-110,2024-04-01,409
USE-0957563,ACC-10334,ENT-0804456,SW-SEC-110,2024-05-01,410
USE-0957564,ACC-10334,ENT-0804456,SW-SEC-110,2024-06-01,411
USE-0957565,ACC-10334,ENT-0804456,SW-SEC-110,2024-07-01,411
USE-0957566,ACC-10334,ENT-0804456,SW-SEC-110,2024-08-01,412
USE-0957567,ACC-10334,ENT-0804456,SW-SEC-110,2024-09-01,413
USE-0957568,ACC-10334,ENT-0804456,SW-SEC-110,2024-10-01,414
USE-0957569,ACC-10334,ENT-0804456,SW-SEC-110,2024-11-01,415
USE-0957570,ACC-10334,ENT-0804456,SW-SEC-110,2024-12-01,415
USE-0957571,ACC-10334,ENT-0804456,SW-SEC-110,2025-01-01,416
USE-0957572,ACC-10334,ENT-0804459,SW-ZTN-120,2024-01-01,615
USE-0957573,ACC-10334,ENT-0804459,SW-ZTN-120,2024-02-01,618
USE-0957574,ACC-10334,ENT-0804459,SW-ZTN-120,2024-03-01,621
USE-0957575,ACC-10334,ENT-0804459,SW-ZTN-120,2024-04-01,624
USE-0957576,ACC-10334,ENT-0804459,SW-ZTN-120,2024-05-01,627
USE-0957577,ACC-10334,ENT-0804459,SW-ZTN-120,2024-06-01,630
USE-0957578,ACC-10334,ENT-0804459,SW-ZTN-120,2024-07-01,633
USE-0957579,ACC-10334,ENT-0804459,SW-ZTN-120,2024-08-01,636
USE-0957580,ACC-10334,ENT-0804459,SW-ZTN-120,2024-09-01,639
USE-0957581,ACC-10334,ENT-0804459,SW-ZTN-120,2024-10-01,642
USE-0957582,ACC-10334,ENT-0804459,SW-ZTN-120,2024-11-01,645
USE-0957583,ACC-10334,ENT-0804459,SW-ZTN-120,2024-12-01,648
USE-0957584,ACC-10334,ENT-0804459,SW-ZTN-120,2025-01-01,651
USE-0957585,ACC-10335,ENT-0804461,SW-OBS-140,2023-08-01,87
USE-0957586,ACC-10335,ENT-0804461,SW-OBS-140,2023-09-01,86
USE-0957587,ACC-10335,ENT-0804461,SW-OBS-140,2023-10-01,84
USE-0957588,ACC-10335,ENT-0804461,SW-OBS-140,2023-11-01,83
USE-0957589,ACC-10335,ENT-0804461,SW-OBS-140,2023-12-01,82
USE-0957590,ACC-10335,ENT-0804461,SW-OBS-140,2024-01-01,80
USE-0957591,ACC-10335,ENT-0804461,SW-OBS-140,2024-02-01,79
USE-0957592,ACC-10335,ENT-0804461,SW-OBS-140,2024-03-01,78
USE-0957593,ACC-10335,ENT-0804461,SW-OBS-140,2024-04-01,77
USE-0957594,ACC-10335,ENT-0804461,SW-OBS-140,2024-05-01,75
USE-0957595,ACC-10335,ENT-0804461,SW-OBS-140,2024-06-01,74
USE-0957596,ACC-10335,ENT-0804461,SW-OBS-140,2024-07-01,73
USE-0957597,ACC-10335,ENT-0804461,SW-OBS-140,2024-08-01,71
USE-0957598,ACC-10335,ENT-0804461,SW-OBS-140,2024-09-01,70
USE-0957599,ACC-10335,ENT-0804461,SW-OBS-140,2024-10-01,69
USE-0957600,ACC-10335,ENT-0804461,SW-OBS-140,2024-11-01,68
USE-0957601,ACC-10335,ENT-0804461,SW-OBS-140,2024-12-01,66
USE-0957602,ACC-10335,ENT-0804461,SW-OBS-140,2025-01-01,65
USE-0957603,ACC-10335,ENT-0804461,SW-OBS-140,2025-02-01,64
USE-0957604,ACC-10335,ENT-0804461,SW-OBS-140,2025-03-01,63
USE-0957605,ACC-10335,ENT-0804461,SW-OBS-140,2025-04-01,61
USE-0957606,ACC-10335,ENT-0804461,SW-OBS-140,2025-05-01,60
USE-0957607,ACC-10335,ENT-0804461,SW-OBS-140,2025-06-01,59
USE-0957608,ACC-10335,ENT-0804461,SW-OBS-140,2025-07-01,57
USE-0957609,ACC-10335,ENT-0804461,SW-OBS-140,2025-08-01,56
USE-0957610,ACC-10335,ENT-0804461,SW-OBS-140,2025-09-01,55
USE-0957611,ACC-10335,ENT-0804461,SW-OBS-140,2025-10-01,54
USE-0957612,ACC-10335,ENT-0804461,SW-OBS-140,2025-11-01,52
USE-0957613,ACC-10335,ENT-0804461,SW-OBS-140,2025-12-01,51
USE-0957614,ACC-10335,ENT-0804461,SW-OBS-140,2026-01-01,50
USE-0957615,ACC-10335,ENT-0804461,SW-OBS-140,2026-02-01,49
USE-0957616,ACC-10335,ENT-0804461,SW-OBS-140,2026-03-01,47
USE-0957617,ACC-10335,ENT-0804461,SW-OBS-140,2026-04-01,46
USE-0957618,ACC-10335,ENT-0804461,SW-OBS-140,2026-05-01,45
USE-0957619,ACC-10335,ENT-0804462,SW-NOC-110,2023-08-01,328
USE-0957620,ACC-10335,ENT-0804462,SW-NOC-110,2023-09-01,336
USE-0957621,ACC-10335,ENT-0804462,SW-NOC-110,2023-10-01,344
USE-0957622,ACC-10335,ENT-0804462,SW-NOC-110,2023-11-01,352
USE-0957623,ACC-10335,ENT-0804462,SW-NOC-110,2023-12-01,361
USE-0957624,ACC-10335,ENT-0804462,SW-NOC-110,2024-01-01,369
USE-0957625,ACC-10335,ENT-0804462,SW-NOC-110,2024-02-01,377
USE-0957626,ACC-10335,ENT-0804462,SW-NOC-110,2024-03-01,385
USE-0957627,ACC-10335,ENT-0804462,SW-NOC-110,2024-04-01,394
USE-0957628,ACC-10335,ENT-0804462,SW-NOC-110,2024-05-01,402
USE-0957629,ACC-10335,ENT-0804462,SW-NOC-110,2024-06-01,410
USE-0957630,ACC-10335,ENT-0804462,SW-NOC-110,2024-07-01,418
USE-0957631,ACC-10335,ENT-0804462,SW-NOC-110,2024-08-01,427
USE-0957632,ACC-10335,ENT-0804462,SW-NOC-110,2024-09-01,435
USE-0957633,ACC-10335,ENT-0804462,SW-NOC-110,2024-10-01,443
USE-0957634,ACC-10335,ENT-0804462,SW-NOC-110,2024-11-01,451
USE-0957635,ACC-10335,ENT-0804462,SW-NOC-110,2024-12-01,459
USE-0957636,ACC-10335,ENT-0804462,SW-NOC-110,2025-01-01,468
USE-0957637,ACC-10335,ENT-0804462,SW-NOC-110,2025-02-01,476
USE-0957638,ACC-10335,ENT-0804462,SW-NOC-110,2025-03-01,484
USE-0957639,ACC-10335,ENT-0804462,SW-NOC-110,2025-04-01,492
USE-0957640,ACC-10335,ENT-0804462,SW-NOC-110,2025-05-01,501
USE-0957641,ACC-10335,ENT-0804462,SW-NOC-110,2025-06-01,509
USE-0957642,ACC-10335,ENT-0804462,SW-NOC-110,2025-07-01,517
USE-0957643,ACC-10335,ENT-0804462,SW-NOC-110,2025-08-01,525
USE-0957644,ACC-10335,ENT-0804462,SW-NOC-110,2025-09-01,534
USE-0957645,ACC-10335,ENT-0804462,SW-NOC-110,2025-10-01,542
USE-0957646,ACC-10335,ENT-0804462,SW-NOC-110,2025-11-01,550
USE-0957647,ACC-10335,ENT-0804462,SW-NOC-110,2025-12-01,558
USE-0957648,ACC-10335,ENT-0804462,SW-NOC-110,2026-01-01,566
USE-0957649,ACC-10335,ENT-0804462,SW-NOC-110,2026-02-01,575
USE-0957650,ACC-10335,ENT-0804462,SW-NOC-110,2026-03-01,583
USE-0957651,ACC-10335,ENT-0804462,SW-NOC-110,2026-04-01,591
USE-0957652,ACC-10335,ENT-0804462,SW-NOC-110,2026-05-01,599
USE-0957653,ACC-10335,ENT-0804464,SW-ZTN-120,2023-08-01,242
USE-0957654,ACC-10335,ENT-0804464,SW-ZTN-120,2023-09-01,245
USE-0957655,ACC-10335,ENT-0804464,SW-ZTN-120,2023-10-01,248
USE-0957656,ACC-10335,ENT-0804464,SW-ZTN-120,2023-11-01,251
USE-0957657,ACC-10335,ENT-0804464,SW-ZTN-120,2023-12-01,254
USE-0957658,ACC-10335,ENT-0804464,SW-ZTN-120,2024-01-01,257
USE-0957659,ACC-10335,ENT-0804464,SW-ZTN-120,2024-02-01,260
USE-0957660,ACC-10335,ENT-0804464,SW-ZTN-120,2024-03-01,264
USE-0957661,ACC-10335,ENT-0804464,SW-ZTN-120,2024-04-01,267
USE-0957662,ACC-10335,ENT-0804464,SW-ZTN-120,2024-05-01,270
USE-0957663,ACC-10335,ENT-0804464,SW-ZTN-120,2024-06-01,273
USE-0957664,ACC-10335,ENT-0804464,SW-ZTN-120,2024-07-01,276
USE-0957665,ACC-10335,ENT-0804464,SW-ZTN-120,2024-08-01,279
USE-0957666,ACC-10335,ENT-0804464,SW-ZTN-120,2024-09-01,282
USE-0957667,ACC-10335,ENT-0804464,SW-ZTN-120,2024-10-01,286
USE-0957668,ACC-10335,ENT-0804464,SW-ZTN-120,2024-11-01,289
USE-0957669,ACC-10335,ENT-0804464,SW-ZTN-120,2024-12-01,292
USE-0957670,ACC-10335,ENT-0804464,SW-ZTN-120,2025-01-01,295
USE-0957671,ACC-10335,ENT-0804464,SW-ZTN-120,2025-02-01,298
USE-0957672,ACC-10335,ENT-0804464,SW-ZTN-120,2025-03-01,301
USE-0957673,ACC-10335,ENT-0804464,SW-ZTN-120,2025-04-01,305
USE-0957674,ACC-10335,ENT-0804464,SW-ZTN-120,2025-05-01,308
USE-0957675,ACC-10335,ENT-0804464,SW-ZTN-120,2025-06-01,311
USE-0957676,ACC-10335,ENT-0804464,SW-ZTN-120,2025-07-01,314
USE-0957677,ACC-10335,ENT-0804464,SW-ZTN-120,2025-08-01,317
USE-0957678,ACC-10335,ENT-0804464,SW-ZTN-120,2025-09-01,320
USE-0957679,ACC-10335,ENT-0804464,SW-ZTN-120,2025-10-01,323
USE-0957680,ACC-10335,ENT-0804464,SW-ZTN-120,2025-11-01,327
USE-0957681,ACC-10335,ENT-0804464,SW-ZTN-120,2025-12-01,330
USE-0957682,ACC-10335,ENT-0804464,SW-ZTN-120,2026-01-01,333
USE-0957683,ACC-10335,ENT-0804464,SW-ZTN-120,2026-02-01,336
USE-0957684,ACC-10335,ENT-0804464,SW-ZTN-120,2026-03-01,339
USE-0957685,ACC-10335,ENT-0804464,SW-ZTN-120,2026-04-01,342
USE-0957686,ACC-10335,ENT-0804464,SW-ZTN-120,2026-05-01,345
USE-0957687,ACC-10335,ENT-0804465,SW-NOC-110,2023-08-01,247
USE-0957688,ACC-10335,ENT-0804465,SW-NOC-110,2023-09-01,253
USE-0957689,ACC-10335,ENT-0804465,SW-NOC-110,2023-10-01,258
USE-0957690,ACC-10335,ENT-0804465,SW-NOC-110,2023-11-01,264
USE-0957691,ACC-10335,ENT-0804465,SW-NOC-110,2023-12-01,269
USE-0957692,ACC-10335,ENT-0804465,SW-NOC-110,2024-01-01,275
USE-0957693,ACC-10335,ENT-0804465,SW-NOC-110,2024-02-01,281
USE-0957694,ACC-10335,ENT-0804465,SW-NOC-110,2024-03-01,286
USE-0957695,ACC-10335,ENT-0804465,SW-NOC-110,2024-04-01,292
USE-0957696,ACC-10335,ENT-0804465,SW-NOC-110,2024-05-01,297
USE-0957697,ACC-10335,ENT-0804465,SW-NOC-110,2024-06-01,303
USE-0957698,ACC-10335,ENT-0804465,SW-NOC-110,2024-07-01,308
USE-0957699,ACC-10335,ENT-0804465,SW-NOC-110,2024-08-01,314
USE-0957700,ACC-10335,ENT-0804465,SW-NOC-110,2024-09-01,319
USE-0957701,ACC-10335,ENT-0804465,SW-NOC-110,2024-10-01,325
USE-0957702,ACC-10335,ENT-0804465,SW-NOC-110,2024-11-01,330
USE-0957703,ACC-10335,ENT-0804465,SW-NOC-110,2024-12-01,336
USE-0957704,ACC-10335,ENT-0804465,SW-NOC-110,2025-01-01,342
USE-0957705,ACC-10335,ENT-0804465,SW-NOC-110,2025-02-01,347
USE-0957706,ACC-10335,ENT-0804465,SW-NOC-110,2025-03-01,353
USE-0957707,ACC-10335,ENT-0804465,SW-NOC-110,2025-04-01,358
USE-0957708,ACC-10335,ENT-0804465,SW-NOC-110,2025-05-01,364
USE-0957709,ACC-10335,ENT-0804465,SW-NOC-110,2025-06-01,369
USE-0957710,ACC-10335,ENT-0804465,SW-NOC-110,2025-07-01,375
USE-0957711,ACC-10335,ENT-0804465,SW-NOC-110,2025-08-01,380
USE-0957712,ACC-10335,ENT-0804465,SW-NOC-110,2025-09-01,386
USE-0957713,ACC-10335,ENT-0804465,SW-NOC-110,2025-10-01,391
USE-0957714,ACC-10335,ENT-0804465,SW-NOC-110,2025-11-01,397
USE-0957715,ACC-10335,ENT-0804465,SW-NOC-110,2025-12-01,403
USE-0957716,ACC-10335,ENT-0804465,SW-NOC-110,2026-01-01,408
USE-0957717,ACC-10335,ENT-0804465,SW-NOC-110,2026-02-01,414
USE-0957718,ACC-10335,ENT-0804465,SW-NOC-110,2026-03-01,419
USE-0957719,ACC-10335,ENT-0804465,SW-NOC-110,2026-04-01,425
USE-0957720,ACC-10335,ENT-0804465,SW-NOC-110,2026-05-01,430
USE-0957721,ACC-10335,ENT-0804466,SW-SDC-140,2023-08-01,111
USE-0957722,ACC-10335,ENT-0804466,SW-SDC-140,2023-09-01,110
USE-0957723,ACC-10335,ENT-0804466,SW-SDC-140,2023-10-01,110
USE-0957724,ACC-10335,ENT-0804466,SW-SDC-140,2023-11-01,110
USE-0957725,ACC-10335,ENT-0804466,SW-SDC-140,2023-12-01,110
USE-0957726,ACC-10335,ENT-0804466,SW-SDC-140,2024-01-01,110
USE-0957727,ACC-10335,ENT-0804466,SW-SDC-140,2024-02-01,109
USE-0957728,ACC-10335,ENT-0804466,SW-SDC-140,2024-03-01,109
USE-0957729,ACC-10335,ENT-0804466,SW-SDC-140,2024-04-01,109
USE-0957730,ACC-10335,ENT-0804466,SW-SDC-140,2024-05-01,109
USE-0957731,ACC-10335,ENT-0804466,SW-SDC-140,2024-06-01,108
USE-0957732,ACC-10335,ENT-0804466,SW-SDC-140,2024-07-01,108
USE-0957733,ACC-10335,ENT-0804466,SW-SDC-140,2024-08-01,108
USE-0957734,ACC-10335,ENT-0804466,SW-SDC-140,2024-09-01,108
USE-0957735,ACC-10335,ENT-0804466,SW-SDC-140,2024-10-01,108
USE-0957736,ACC-10335,ENT-0804466,SW-SDC-140,2024-11-01,107
USE-0957737,ACC-10335,ENT-0804466,SW-SDC-140,2024-12-01,107
USE-0957738,ACC-10335,ENT-0804466,SW-SDC-140,2025-01-01,107
USE-0957739,ACC-10335,ENT-0804466,SW-SDC-140,2025-02-01,107
USE-0957740,ACC-10335,ENT-0804466,SW-SDC-140,2025-03-01,106
USE-0957741,ACC-10335,ENT-0804466,SW-SDC-140,2025-04-01,106
USE-0957742,ACC-10335,ENT-0804466,SW-SDC-140,2025-05-01,106
USE-0957743,ACC-10335,ENT-0804466,SW-SDC-140,2025-06-01,106
USE-0957744,ACC-10335,ENT-0804466,SW-SDC-140,2025-07-01,106
USE-0957745,ACC-10335,ENT-0804466,SW-SDC-140,2025-08-01,105
USE-0957746,ACC-10335,ENT-0804466,SW-SDC-140,2025-09-01,105
USE-0957747,ACC-10335,ENT-0804466,SW-SDC-140,2025-10-01,105
USE-0957748,ACC-10335,ENT-0804466,SW-SDC-140,2025-11-01,105
USE-0957749,ACC-10335,ENT-0804466,SW-SDC-140,2025-12-01,104
USE-0957750,ACC-10335,ENT-0804466,SW-SDC-140,2026-01-01,104
USE-0957751,ACC-10335,ENT-0804466,SW-SDC-140,2026-02-01,104
USE-0957752,ACC-10335,ENT-0804466,SW-SDC-140,2026-03-01,104
USE-0957753,ACC-10335,ENT-0804466,SW-SDC-140,2026-04-01,104
USE-0957754,ACC-10335,ENT-0804466,SW-SDC-140,2026-05-01,103
USE-0957755,ACC-10335,ENT-0804468,SW-OBS-140,2025-04-01,156
USE-0957756,ACC-10335,ENT-0804468,SW-OBS-140,2025-05-01,158
USE-0957757,ACC-10335,ENT-0804468,SW-OBS-140,2025-06-01,160
USE-0957758,ACC-10335,ENT-0804468,SW-OBS-140,2025-07-01,162
USE-0957759,ACC-10335,ENT-0804468,SW-OBS-140,2025-08-01,164
USE-0957760,ACC-10335,ENT-0804468,SW-OBS-140,2025-09-01,167
USE-0957761,ACC-10335,ENT-0804468,SW-OBS-140,2025-10-01,169
USE-0957762,ACC-10335,ENT-0804468,SW-OBS-140,2025-11-01,171
USE-0957763,ACC-10335,ENT-0804468,SW-OBS-140,2025-12-01,173
USE-0957764,ACC-10335,ENT-0804468,SW-OBS-140,2026-01-01,175
USE-0957765,ACC-10335,ENT-0804468,SW-OBS-140,2026-02-01,178
USE-0957766,ACC-10335,ENT-0804468,SW-OBS-140,2026-03-01,180
USE-0957767,ACC-10335,ENT-0804468,SW-OBS-140,2026-04-01,182
USE-0957768,ACC-10335,ENT-0804468,SW-OBS-140,2026-05-01,184
USE-0957769,ACC-10336,ENT-0804471,SW-SEC-130,2023-11-01,431
USE-0957770,ACC-10336,ENT-0804471,SW-SEC-130,2023-12-01,433
USE-0957771,ACC-10336,ENT-0804471,SW-SEC-130,2024-01-01,435
USE-0957772,ACC-10336,ENT-0804471,SW-SEC-130,2024-02-01,437
USE-0957773,ACC-10336,ENT-0804471,SW-SEC-130,2024-03-01,438
USE-0957774,ACC-10336,ENT-0804471,SW-SEC-130,2024-04-01,440
USE-0957775,ACC-10336,ENT-0804471,SW-SEC-130,2024-05-01,442
USE-0957776,ACC-10336,ENT-0804471,SW-SEC-130,2024-06-01,444
USE-0957777,ACC-10336,ENT-0804471,SW-SEC-130,2024-07-01,445
USE-0957778,ACC-10336,ENT-0804471,SW-SEC-130,2024-08-01,447
USE-0957779,ACC-10336,ENT-0804471,SW-SEC-130,2024-09-01,449
USE-0957780,ACC-10336,ENT-0804471,SW-SEC-130,2024-10-01,451
USE-0957781,ACC-10336,ENT-0804471,SW-SEC-130,2024-11-01,452
USE-0957782,ACC-10336,ENT-0804471,SW-SEC-130,2024-12-01,454
USE-0957783,ACC-10336,ENT-0804471,SW-SEC-130,2025-01-01,456
USE-0957784,ACC-10336,ENT-0804471,SW-SEC-130,2025-02-01,458
USE-0957785,ACC-10336,ENT-0804471,SW-SEC-130,2025-03-01,459
USE-0957786,ACC-10336,ENT-0804471,SW-SEC-130,2025-04-01,461
USE-0957787,ACC-10336,ENT-0804471,SW-SEC-130,2025-05-01,463
USE-0957788,ACC-10336,ENT-0804471,SW-SEC-130,2025-06-01,465
USE-0957789,ACC-10336,ENT-0804471,SW-SEC-130,2025-07-01,467
USE-0957790,ACC-10336,ENT-0804471,SW-SEC-130,2025-08-01,468
USE-0957791,ACC-10336,ENT-0804471,SW-SEC-130,2025-09-01,470
USE-0957792,ACC-10336,ENT-0804471,SW-SEC-130,2025-10-01,472
USE-0957793,ACC-10336,ENT-0804471,SW-SEC-130,2025-11-01,474
USE-0957794,ACC-10336,ENT-0804471,SW-SEC-130,2025-12-01,475
USE-0957795,ACC-10336,ENT-0804471,SW-SEC-130,2026-01-01,477
USE-0957796,ACC-10336,ENT-0804471,SW-SEC-130,2026-02-01,479
USE-0957797,ACC-10336,ENT-0804471,SW-SEC-130,2026-03-01,481
USE-0957798,ACC-10336,ENT-0804471,SW-SEC-130,2026-04-01,482
USE-0957799,ACC-10336,ENT-0804471,SW-SEC-130,2026-05-01,484
USE-0957800,ACC-10336,ENT-0804473,SW-NOC-130,2023-11-01,64
USE-0957801,ACC-10336,ENT-0804473,SW-NOC-130,2023-12-01,65
USE-0957802,ACC-10336,ENT-0804473,SW-NOC-130,2024-01-01,67
USE-0957803,ACC-10336,ENT-0804473,SW-NOC-130,2024-02-01,68
USE-0957804,ACC-10336,ENT-0804473,SW-NOC-130,2024-03-01,69
USE-0957805,ACC-10336,ENT-0804473,SW-NOC-130,2024-04-01,70
USE-0957806,ACC-10336,ENT-0804473,SW-NOC-130,2024-05-01,72
USE-0957807,ACC-10336,ENT-0804473,SW-NOC-130,2024-06-01,73
USE-0957808,ACC-10336,ENT-0804473,SW-NOC-130,2024-07-01,74
USE-0957809,ACC-10336,ENT-0804473,SW-NOC-130,2024-08-01,75
USE-0957810,ACC-10336,ENT-0804473,SW-NOC-130,2024-09-01,76
USE-0957811,ACC-10336,ENT-0804473,SW-NOC-130,2024-10-01,78
USE-0957812,ACC-10336,ENT-0804473,SW-NOC-130,2024-11-01,79
USE-0957813,ACC-10336,ENT-0804473,SW-NOC-130,2024-12-01,80
USE-0957814,ACC-10336,ENT-0804473,SW-NOC-130,2025-01-01,81
USE-0957815,ACC-10336,ENT-0804473,SW-NOC-130,2025-02-01,83
USE-0957816,ACC-10336,ENT-0804473,SW-NOC-130,2025-03-01,84
USE-0957817,ACC-10336,ENT-0804473,SW-NOC-130,2025-04-01,85
USE-0957818,ACC-10336,ENT-0804473,SW-NOC-130,2025-05-01,86
USE-0957819,ACC-10336,ENT-0804473,SW-NOC-130,2025-06-01,88
USE-0957820,ACC-10336,ENT-0804473,SW-NOC-130,2025-07-01,89
USE-0957821,ACC-10336,ENT-0804473,SW-NOC-130,2025-08-01,90
USE-0957822,ACC-10336,ENT-0804473,SW-NOC-130,2025-09-01,91
USE-0957823,ACC-10336,ENT-0804473,SW-NOC-130,2025-10-01,92
USE-0957824,ACC-10336,ENT-0804473,SW-NOC-130,2025-11-01,94
USE-0957825,ACC-10336,ENT-0804473,SW-NOC-130,2025-12-01,95
USE-0957826,ACC-10336,ENT-0804473,SW-NOC-130,2026-01-01,96
USE-0957827,ACC-10336,ENT-0804473,SW-NOC-130,2026-02-01,97
USE-0957828,ACC-10336,ENT-0804473,SW-NOC-130,2026-03-01,99
USE-0957829,ACC-10336,ENT-0804473,SW-NOC-130,2026-04-01,100
USE-0957830,ACC-10336,ENT-0804473,SW-NOC-130,2026-05-01,101
USE-0957831,ACC-10336,ENT-0804475,SW-OBS-140,2023-11-01,295
USE-0957832,ACC-10336,ENT-0804475,SW-OBS-140,2023-12-01,300
USE-0957833,ACC-10336,ENT-0804475,SW-OBS-140,2024-01-01,305
USE-0957834,ACC-10336,ENT-0804475,SW-OBS-140,2024-02-01,310
USE-0957835,ACC-10336,ENT-0804475,SW-OBS-140,2024-03-01,315
USE-0957836,ACC-10336,ENT-0804475,SW-OBS-140,2024-04-01,321
USE-0957837,ACC-10336,ENT-0804475,SW-OBS-140,2024-05-01,326
USE-0957838,ACC-10336,ENT-0804475,SW-OBS-140,2024-06-01,331
USE-0957839,ACC-10336,ENT-0804475,SW-OBS-140,2024-07-01,336
USE-0957840,ACC-10336,ENT-0804475,SW-OBS-140,2024-08-01,341
USE-0957841,ACC-10336,ENT-0804475,SW-OBS-140,2024-09-01,347
USE-0957842,ACC-10336,ENT-0804475,SW-OBS-140,2024-10-01,352
USE-0957843,ACC-10336,ENT-0804475,SW-OBS-140,2024-11-01,357
USE-0957844,ACC-10336,ENT-0804475,SW-OBS-140,2024-12-01,362
USE-0957845,ACC-10336,ENT-0804475,SW-OBS-140,2025-01-01,367
USE-0957846,ACC-10336,ENT-0804475,SW-OBS-140,2025-02-01,373
USE-0957847,ACC-10336,ENT-0804475,SW-OBS-140,2025-03-01,378
USE-0957848,ACC-10336,ENT-0804475,SW-OBS-140,2025-04-01,383
USE-0957849,ACC-10336,ENT-0804475,SW-OBS-140,2025-05-01,388
USE-0957850,ACC-10336,ENT-0804475,SW-OBS-140,2025-06-01,393
USE-0957851,ACC-10336,ENT-0804475,SW-OBS-140,2025-07-01,399
USE-0957852,ACC-10336,ENT-0804475,SW-OBS-140,2025-08-01,404
USE-0957853,ACC-10336,ENT-0804475,SW-OBS-140,2025-09-01,409
USE-0957854,ACC-10336,ENT-0804475,SW-OBS-140,2025-10-01,414
USE-0957855,ACC-10336,ENT-0804475,SW-OBS-140,2025-11-01,420
USE-0957856,ACC-10336,ENT-0804475,SW-OBS-140,2025-12-01,425
USE-0957857,ACC-10336,ENT-0804475,SW-OBS-140,2026-01-01,430
USE-0957858,ACC-10336,ENT-0804475,SW-OBS-140,2026-02-01,435
USE-0957859,ACC-10336,ENT-0804475,SW-OBS-140,2026-03-01,440
USE-0957860,ACC-10336,ENT-0804475,SW-OBS-140,2026-04-01,446
USE-0957861,ACC-10336,ENT-0804475,SW-OBS-140,2026-05-01,451
USE-0957862,ACC-10336,ENT-0804476,SW-ZTN-110,2023-11-01,379
USE-0957863,ACC-10336,ENT-0804476,SW-ZTN-110,2023-12-01,389
USE-0957864,ACC-10336,ENT-0804476,SW-ZTN-110,2024-01-01,399
USE-0957865,ACC-10336,ENT-0804476,SW-ZTN-110,2024-02-01,409
